minute_start,ecg_id,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_WR_X_CAL,Accel_WR_Y_CAL,Accel_WR_Z_CAL,Activity_Accel_Magnitude_CAL,Activity_Intensity_Raw_CAL,Activity_Intensity_Scaled_CAL,Activity_Percentage_Active_CAL,Activity_Percentage_Sedentary_CAL,Activity_Step_Count_CAL,AccelMag_std,HRV,source_file
2023-06-22 14:32:00+02:00,SL099,2.3439106601750024,3.3869690057085786,1.931287097250122,-0.4303599209010371,7.796454980558769,6.769898967461421,10.335774767569449,0.0,0.0,0.0,1.0,0.0,0.0629600543251145,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:33:00+02:00,SL099,2.4269955210408893,3.245567874112297,2.47321423502898,-0.5545236126767623,7.772745972105897,6.784733058716355,10.33471285495508,0.0,0.0,0.0,1.0,0.0,0.0721459750823242,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:34:00+02:00,SL099,2.585497024215165,3.3407103266548543,2.0615061787288176,-0.418681725319811,7.636968646409617,6.977682476970535,10.356564338087429,0.0,0.0,0.0,1.0,0.0,0.078200956118855,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:35:00+02:00,SL099,2.596939880433358,3.3518467860053454,2.1980001937686287,-0.7430619830046283,8.504015238712027,1.4230385974837425,9.843177108634974,0.0,0.0,0.0,1.0,1.0,0.5213002398648037,False,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:36:00+02:00,SL099,2.489286504770066,3.3637636703120832,2.0308436859758348,-0.835852524201988,9.218138674194517,-2.129006288388475,9.507080682151654,0.0,0.0,0.0,1.0,0.0,0.0772914148160485,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:37:00+02:00,SL099,2.504971296511859,3.3437718257235494,2.083785226362919,-1.0018380837222984,9.145700296377129,-2.306587644228962,9.488920161160983,0.0,0.0,0.0,1.0,0.0,0.0752119664518292,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:38:00+02:00,SL099,2.4275995892175275,3.245146071750762,2.1538178940022354,-0.7028514847433472,9.243087065369568,-2.115194113990822,9.5122103701068,0.0,0.0,0.0,1.0,0.0,0.0645674935458946,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:39:00+02:00,SL099,2.4086948008830724,3.3231301396684505,2.2689554093857653,-1.322292232077554,8.991945416528695,-2.560896505269565,9.457248476234671,0.0,0.0,0.0,1.0,0.0,0.0698963760262884,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:40:00+02:00,SL099,2.4857026468484222,3.380505751302985,2.1016243314749,-1.2763157133839065,8.948847803754115,-2.704290026396243,9.44642903954062,0.0,0.0,0.0,1.0,0.0,0.0868557664661215,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
2023-06-22 14:41:00+02:00,SL099,2.503124432694926,3.348811779522556,2.0788582418081147,-0.8088886431811736,9.12107934818324,-2.431281694733568,9.482370658721091,0.0,0.0,0.0,1.0,0.0,0.077863255555547,True,2306_HeatAcc_Session70_S68D2_SL099_Activity_1min.csv
